;Concurso;bola_id;bola_num_sort
36805;2454;Bola5;8.0
36806;2454;Bola6;9.0
36807;2454;Bola7;10.0
36808;2454;Bola8;12.0
36809;2454;Bola9;15.0
36810;2455;Bola1;1.0
36811;2455;Bola10;16.0
36812;2455;Bola11;19.0
36813;2455;Bola12;22.0
36814;2455;Bola13;23.0
36815;2455;Bola14;24.0
36816;2455;Bola15;25.0
36817;2455;Bola2;2.0
36818;2455;Bola3;3.0
36819;2455;Bola4;8.0
36820;2455;Bola5;10.0
36821;2455;Bola6;11.0
36822;2455;Bola7;12.0
36823;2455;Bola8;13.0
36824;2455;Bola9;14.0
36825;2456;Bola1;4.0
36826;2456;Bola10;17.0
36827;2456;Bola11;18.0
36828;2456;Bola12;19.0
36829;2456;Bola13;21.0
36830;2456;Bola14;24.0
36831;2456;Bola15;25.0
36832;2456;Bola2;5.0
36833;2456;Bola3;6.0
36834;2456;Bola4;8.0
36835;2456;Bola5;9.0
36836;2456;Bola6;10.0
36837;2456;Bola7;12.0
36838;2456;Bola8;13.0
36839;2456;Bola9;14.0
36840;2457;Bola1;1.0
36841;2457;Bola10;18.0
36842;2457;Bola11;20.0
36843;2457;Bola12;22.0
36844;2457;Bola13;23.0
36845;2457;Bola14;24.0
36846;2457;Bola15;25.0
36847;2457;Bola2;3.0
36848;2457;Bola3;5.0
36849;2457;Bola4;8.0
36850;2457;Bola5;10.0
36851;2457;Bola6;11.0
36852;2457;Bola7;14.0
36853;2457;Bola8;15.0
36854;2457;Bola9;16.0
36855;2458;Bola1;1.0
36856;2458;Bola10;16.0
36857;2458;Bola11;18.0
36858;2458;Bola12;21.0
36859;2458;Bola13;22.0
36860;2458;Bola14;24.0
36861;2458;Bola15;25.0
36862;2458;Bola2;2.0
36863;2458;Bola3;3.0
36864;2458;Bola4;4.0
36865;2458;Bola5;6.0
36866;2458;Bola6;8.0
36867;2458;Bola7;10.0
36868;2458;Bola8;11.0
36869;2458;Bola9;12.0
36870;2459;Bola1;1.0
36871;2459;Bola10;18.0
36872;2459;Bola11;19.0
36873;2459;Bola12;20.0
36874;2459;Bola13;21.0
36875;2459;Bola14;23.0
36876;2459;Bola15;25.0
36877;2459;Bola2;3.0
36878;2459;Bola3;5.0
36879;2459;Bola4;6.0
36880;2459;Bola5;11.0
36881;2459;Bola6;12.0
36882;2459;Bola7;14.0
36883;2459;Bola8;15.0
36884;2459;Bola9;17.0
36885;2460;Bola1;1.0
36886;2460;Bola10;14.0
36887;2460;Bola11;15.0
36888;2460;Bola12;18.0
36889;2460;Bola13;19.0
36890;2460;Bola14;23.0
36891;2460;Bola15;25.0
36892;2460;Bola2;2.0
36893;2460;Bola3;3.0
36894;2460;Bola4;4.0
36895;2460;Bola5;5.0
36896;2460;Bola6;6.0
36897;2460;Bola7;9.0
36898;2460;Bola8;11.0
36899;2460;Bola9;12.0
36900;2461;Bola1;1.0
36901;2461;Bola10;18.0
36902;2461;Bola11;19.0
36903;2461;Bola12;20.0
36904;2461;Bola13;21.0
36905;2461;Bola14;22.0
36906;2461;Bola15;24.0
36907;2461;Bola2;2.0
36908;2461;Bola3;5.0
36909;2461;Bola4;7.0
36910;2461;Bola5;10.0
36911;2461;Bola6;13.0
36912;2461;Bola7;14.0
36913;2461;Bola8;15.0
36914;2461;Bola9;17.0
36915;2462;Bola1;3.0
36916;2462;Bola10;16.0
36917;2462;Bola11;17.0
36918;2462;Bola12;18.0
36919;2462;Bola13;20.0
36920;2462;Bola14;22.0
36921;2462;Bola15;25.0
36922;2462;Bola2;4.0
36923;2462;Bola3;5.0
36924;2462;Bola4;9.0
36925;2462;Bola5;10.0
36926;2462;Bola6;11.0
36927;2462;Bola7;12.0
36928;2462;Bola8;14.0
36929;2462;Bola9;15.0
36930;2463;Bola1;5.0
36931;2463;Bola10;17.0
36932;2463;Bola11;18.0
36933;2463;Bola12;20.0
36934;2463;Bola13;21.0
36935;2463;Bola14;23.0
36936;2463;Bola15;25.0
36937;2463;Bola2;7.0
36938;2463;Bola3;9.0
36939;2463;Bola4;10.0
36940;2463;Bola5;11.0
36941;2463;Bola6;12.0
36942;2463;Bola7;13.0
36943;2463;Bola8;14.0
36944;2463;Bola9;15.0
36945;2464;Bola1;1.0
36946;2464;Bola10;20.0
36947;2464;Bola11;21.0
36948;2464;Bola12;22.0
36949;2464;Bola13;23.0
36950;2464;Bola14;24.0
36951;2464;Bola15;25.0
36952;2464;Bola2;5.0
36953;2464;Bola3;6.0
36954;2464;Bola4;7.0
36955;2464;Bola5;9.0
36956;2464;Bola6;11.0
36957;2464;Bola7;13.0
36958;2464;Bola8;16.0
36959;2464;Bola9;17.0
36960;2465;Bola1;2.0
36961;2465;Bola10;15.0
36962;2465;Bola11;17.0
36963;2465;Bola12;18.0
36964;2465;Bola13;19.0
36965;2465;Bola14;21.0
36966;2465;Bola15;25.0
36967;2465;Bola2;5.0
36968;2465;Bola3;6.0
36969;2465;Bola4;7.0
36970;2465;Bola5;8.0
36971;2465;Bola6;10.0
36972;2465;Bola7;11.0
36973;2465;Bola8;13.0
36974;2465;Bola9;14.0
36975;2466;Bola1;1.0
36976;2466;Bola10;17.0
36977;2466;Bola11;19.0
36978;2466;Bola12;20.0
36979;2466;Bola13;21.0
36980;2466;Bola14;24.0
36981;2466;Bola15;25.0
36982;2466;Bola2;2.0
36983;2466;Bola3;5.0
36984;2466;Bola4;7.0
36985;2466;Bola5;8.0
36986;2466;Bola6;9.0
36987;2466;Bola7;12.0
36988;2466;Bola8;13.0
36989;2466;Bola9;14.0
36990;2467;Bola1;5.0
36991;2467;Bola10;18.0
36992;2467;Bola11;20.0
36993;2467;Bola12;21.0
36994;2467;Bola13;22.0
36995;2467;Bola14;23.0
36996;2467;Bola15;25.0
36997;2467;Bola2;6.0
36998;2467;Bola3;8.0
36999;2467;Bola4;10.0
37000;2467;Bola5;11.0
37001;2467;Bola6;12.0
37002;2467;Bola7;14.0
37003;2467;Bola8;15.0
37004;2467;Bola9;16.0
37005;2468;Bola1;3.0
37006;2468;Bola10;19.0
37007;2468;Bola11;20.0
37008;2468;Bola12;21.0
37009;2468;Bola13;22.0
37010;2468;Bola14;23.0
37011;2468;Bola15;24.0
37012;2468;Bola2;4.0
37013;2468;Bola3;7.0
37014;2468;Bola4;8.0
37015;2468;Bola5;9.0
37016;2468;Bola6;12.0
37017;2468;Bola7;13.0
37018;2468;Bola8;17.0
37019;2468;Bola9;18.0
37020;2469;Bola1;1.0
37021;2469;Bola10;18.0
37022;2469;Bola11;19.0
37023;2469;Bola12;20.0
37024;2469;Bola13;21.0
37025;2469;Bola14;24.0
37026;2469;Bola15;25.0
37027;2469;Bola2;2.0
37028;2469;Bola3;4.0
37029;2469;Bola4;5.0
37030;2469;Bola5;6.0
37031;2469;Bola6;7.0
37032;2469;Bola7;11.0
37033;2469;Bola8;13.0
37034;2469;Bola9;17.0
37035;2470;Bola1;1.0
37036;2470;Bola10;13.0
37037;2470;Bola11;21.0
37038;2470;Bola12;22.0
37039;2470;Bola13;23.0
37040;2470;Bola14;24.0
37041;2470;Bola15;25.0
37042;2470;Bola2;3.0
37043;2470;Bola3;4.0
37044;2470;Bola4;5.0
37045;2470;Bola5;6.0
37046;2470;Bola6;9.0
37047;2470;Bola7;10.0
37048;2470;Bola8;11.0
37049;2470;Bola9;12.0
37050;2471;Bola1;2.0
37051;2471;Bola10;19.0
37052;2471;Bola11;20.0
37053;2471;Bola12;21.0
37054;2471;Bola13;23.0
37055;2471;Bola14;24.0
37056;2471;Bola15;25.0
37057;2471;Bola2;3.0
37058;2471;Bola3;4.0
37059;2471;Bola4;5.0
37060;2471;Bola5;8.0
37061;2471;Bola6;9.0
37062;2471;Bola7;14.0
37063;2471;Bola8;17.0
37064;2471;Bola9;18.0
37065;2472;Bola1;2.0
37066;2472;Bola10;17.0
37067;2472;Bola11;21.0
37068;2472;Bola12;22.0
37069;2472;Bola13;23.0
37070;2472;Bola14;24.0
37071;2472;Bola15;25.0
37072;2472;Bola2;3.0
37073;2472;Bola3;4.0
37074;2472;Bola4;9.0
37075;2472;Bola5;10.0
37076;2472;Bola6;12.0
37077;2472;Bola7;13.0
37078;2472;Bola8;15.0
37079;2472;Bola9;16.0
37080;2473;Bola1;1.0
37081;2473;Bola10;18.0
37082;2473;Bola11;19.0
37083;2473;Bola12;20.0
37084;2473;Bola13;21.0
37085;2473;Bola14;23.0
37086;2473;Bola15;25.0
37087;2473;Bola2;4.0
37088;2473;Bola3;6.0
37089;2473;Bola4;7.0
37090;2473;Bola5;8.0
37091;2473;Bola6;9.0
37092;2473;Bola7;10.0
37093;2473;Bola8;14.0
37094;2473;Bola9;16.0
37095;2474;Bola1;1.0
37096;2474;Bola10;17.0
37097;2474;Bola11;19.0
37098;2474;Bola12;20.0
37099;2474;Bola13;23.0
37100;2474;Bola14;24.0
37101;2474;Bola15;25.0
37102;2474;Bola2;2.0
37103;2474;Bola3;5.0
37104;2474;Bola4;6.0
37105;2474;Bola5;8.0
37106;2474;Bola6;9.0
37107;2474;Bola7;11.0
37108;2474;Bola8;14.0
37109;2474;Bola9;15.0
37110;2475;Bola1;1.0
37111;2475;Bola10;16.0
37112;2475;Bola11;18.0
37113;2475;Bola12;19.0
37114;2475;Bola13;22.0
37115;2475;Bola14;24.0
37116;2475;Bola15;25.0
37117;2475;Bola2;3.0
37118;2475;Bola3;4.0
37119;2475;Bola4;5.0
37120;2475;Bola5;6.0
37121;2475;Bola6;7.0
37122;2475;Bola7;11.0
37123;2475;Bola8;13.0
37124;2475;Bola9;15.0
37125;2476;Bola1;1.0
37126;2476;Bola10;17.0
37127;2476;Bola11;18.0
37128;2476;Bola12;21.0
37129;2476;Bola13;22.0
37130;2476;Bola14;23.0
37131;2476;Bola15;24.0
37132;2476;Bola2;6.0
37133;2476;Bola3;9.0
37134;2476;Bola4;10.0
37135;2476;Bola5;11.0
37136;2476;Bola6;12.0
37137;2476;Bola7;13.0
37138;2476;Bola8;15.0
37139;2476;Bola9;16.0
37140;2477;Bola1;1.0
37141;2477;Bola10;14.0
37142;2477;Bola11;15.0
37143;2477;Bola12;18.0
37144;2477;Bola13;19.0
37145;2477;Bola14;20.0
37146;2477;Bola15;24.0
37147;2477;Bola2;2.0
37148;2477;Bola3;3.0
37149;2477;Bola4;5.0
37150;2477;Bola5;7.0
37151;2477;Bola6;8.0
37152;2477;Bola7;9.0
37153;2477;Bola8;10.0
37154;2477;Bola9;13.0
37155;2478;Bola1;1.0
37156;2478;Bola10;16.0
37157;2478;Bola11;21.0
37158;2478;Bola12;22.0
37159;2478;Bola13;23.0
37160;2478;Bola14;24.0
37161;2478;Bola15;25.0
37162;2478;Bola2;5.0
37163;2478;Bola3;7.0
37164;2478;Bola4;8.0
37165;2478;Bola5;10.0
37166;2478;Bola6;11.0
37167;2478;Bola7;12.0
37168;2478;Bola8;14.0
37169;2478;Bola9;15.0
37170;2479;Bola1;2.0
37171;2479;Bola10;19.0
37172;2479;Bola11;20.0
37173;2479;Bola12;21.0
37174;2479;Bola13;23.0
37175;2479;Bola14;24.0
37176;2479;Bola15;25.0
37177;2479;Bola2;3.0
37178;2479;Bola3;4.0
37179;2479;Bola4;5.0
37180;2479;Bola5;7.0
37181;2479;Bola6;11.0
37182;2479;Bola7;12.0
37183;2479;Bola8;14.0
37184;2479;Bola9;17.0
37185;2480;Bola1;1.0
37186;2480;Bola10;14.0
37187;2480;Bola11;15.0
37188;2480;Bola12;16.0
37189;2480;Bola13;17.0
37190;2480;Bola14;21.0
37191;2480;Bola15;24.0
37192;2480;Bola2;2.0
37193;2480;Bola3;5.0
37194;2480;Bola4;6.0
37195;2480;Bola5;7.0
37196;2480;Bola6;9.0
37197;2480;Bola7;10.0
37198;2480;Bola8;12.0
37199;2480;Bola9;13.0
37200;2481;Bola1;2.0
37201;2481;Bola10;15.0
37202;2481;Bola11;17.0
37203;2481;Bola12;18.0
37204;2481;Bola13;20.0
37205;2481;Bola14;21.0
37206;2481;Bola15;25.0
37207;2481;Bola2;3.0
37208;2481;Bola3;5.0
37209;2481;Bola4;6.0
37210;2481;Bola5;7.0
37211;2481;Bola6;9.0
37212;2481;Bola7;10.0
37213;2481;Bola8;13.0
37214;2481;Bola9;14.0
37215;2482;Bola1;3.0
37216;2482;Bola10;16.0
37217;2482;Bola11;17.0
37218;2482;Bola12;20.0
37219;2482;Bola13;21.0
37220;2482;Bola14;24.0
37221;2482;Bola15;25.0
37222;2482;Bola2;5.0
37223;2482;Bola3;6.0
37224;2482;Bola4;7.0
37225;2482;Bola5;9.0
37226;2482;Bola6;11.0
37227;2482;Bola7;12.0
37228;2482;Bola8;13.0
37229;2482;Bola9;14.0
37230;2483;Bola1;2.0
37231;2483;Bola10;16.0
37232;2483;Bola11;19.0
37233;2483;Bola12;20.0
37234;2483;Bola13;22.0
37235;2483;Bola14;23.0
37236;2483;Bola15;25.0
37237;2483;Bola2;3.0
37238;2483;Bola3;6.0
37239;2483;Bola4;7.0
37240;2483;Bola5;8.0
37241;2483;Bola6;10.0
37242;2483;Bola7;13.0
37243;2483;Bola8;14.0
37244;2483;Bola9;15.0
37245;2484;Bola1;4.0
37246;2484;Bola10;17.0
37247;2484;Bola11;19.0
37248;2484;Bola12;21.0
37249;2484;Bola13;22.0
37250;2484;Bola14;23.0
37251;2484;Bola15;25.0
37252;2484;Bola2;5.0
37253;2484;Bola3;6.0
37254;2484;Bola4;8.0
37255;2484;Bola5;10.0
37256;2484;Bola6;11.0
37257;2484;Bola7;12.0
37258;2484;Bola8;14.0
37259;2484;Bola9;15.0
37260;2485;Bola1;1.0
37261;2485;Bola10;18.0
37262;2485;Bola11;20.0
37263;2485;Bola12;21.0
37264;2485;Bola13;23.0
37265;2485;Bola14;24.0
37266;2485;Bola15;25.0
37267;2485;Bola2;2.0
37268;2485;Bola3;3.0
37269;2485;Bola4;8.0
37270;2485;Bola5;10.0
37271;2485;Bola6;12.0
37272;2485;Bola7;14.0
37273;2485;Bola8;15.0
37274;2485;Bola9;17.0
37275;2486;Bola1;1.0
37276;2486;Bola10;18.0
37277;2486;Bola11;19.0
37278;2486;Bola12;20.0
37279;2486;Bola13;23.0
37280;2486;Bola14;24.0
37281;2486;Bola15;25.0
37282;2486;Bola2;2.0
37283;2486;Bola3;4.0
37284;2486;Bola4;5.0
37285;2486;Bola5;8.0
37286;2486;Bola6;9.0
37287;2486;Bola7;10.0
37288;2486;Bola8;11.0
37289;2486;Bola9;12.0
37290;2487;Bola1;1.0
37291;2487;Bola10;16.0
37292;2487;Bola11;18.0
37293;2487;Bola12;20.0
37294;2487;Bola13;22.0
37295;2487;Bola14;23.0
37296;2487;Bola15;24.0
37297;2487;Bola2;2.0
37298;2487;Bola3;6.0
37299;2487;Bola4;8.0
37300;2487;Bola5;10.0
37301;2487;Bola6;11.0
37302;2487;Bola7;12.0
37303;2487;Bola8;13.0
37304;2487;Bola9;14.0
37305;2488;Bola1;1.0
37306;2488;Bola10;13.0
37307;2488;Bola11;16.0
37308;2488;Bola12;20.0
37309;2488;Bola13;21.0
37310;2488;Bola14;22.0
37311;2488;Bola15;24.0
37312;2488;Bola2;2.0
37313;2488;Bola3;4.0
37314;2488;Bola4;5.0
37315;2488;Bola5;6.0
37316;2488;Bola6;7.0
37317;2488;Bola7;9.0
37318;2488;Bola8;11.0
37319;2488;Bola9;12.0
37320;2489;Bola1;1.0
37321;2489;Bola10;16.0
37322;2489;Bola11;18.0
37323;2489;Bola12;21.0
37324;2489;Bola13;22.0
37325;2489;Bola14;23.0
37326;2489;Bola15;24.0
37327;2489;Bola2;4.0
37328;2489;Bola3;5.0
37329;2489;Bola4;7.0
37330;2489;Bola5;8.0
37331;2489;Bola6;10.0
37332;2489;Bola7;11.0
37333;2489;Bola8;13.0
37334;2489;Bola9;14.0
37335;2490;Bola1;1.0
37336;2490;Bola10;15.0
37337;2490;Bola11;16.0
37338;2490;Bola12;19.0
37339;2490;Bola13;20.0
37340;2490;Bola14;24.0
37341;2490;Bola15;25.0
37342;2490;Bola2;3.0
37343;2490;Bola3;4.0
37344;2490;Bola4;5.0
37345;2490;Bola5;6.0
37346;2490;Bola6;10.0
37347;2490;Bola7;12.0
37348;2490;Bola8;13.0
37349;2490;Bola9;14.0
37350;2491;Bola1;1.0
37351;2491;Bola10;17.0
37352;2491;Bola11;18.0
37353;2491;Bola12;19.0
37354;2491;Bola13;21.0
37355;2491;Bola14;22.0
37356;2491;Bola15;24.0
37357;2491;Bola2;2.0
37358;2491;Bola3;3.0
37359;2491;Bola4;4.0
37360;2491;Bola5;5.0
37361;2491;Bola6;6.0
37362;2491;Bola7;9.0
37363;2491;Bola8;11.0
37364;2491;Bola9;14.0
37365;2492;Bola1;4.0
37366;2492;Bola10;15.0
37367;2492;Bola11;17.0
37368;2492;Bola12;20.0
37369;2492;Bola13;22.0
37370;2492;Bola14;23.0
37371;2492;Bola15;24.0
37372;2492;Bola2;7.0
37373;2492;Bola3;8.0
37374;2492;Bola4;9.0
37375;2492;Bola5;10.0
37376;2492;Bola6;11.0
37377;2492;Bola7;12.0
37378;2492;Bola8;13.0
37379;2492;Bola9;14.0
37380;2493;Bola1;2.0
37381;2493;Bola10;15.0
37382;2493;Bola11;16.0
37383;2493;Bola12;18.0
37384;2493;Bola13;20.0
37385;2493;Bola14;21.0
37386;2493;Bola15;25.0
37387;2493;Bola2;3.0
37388;2493;Bola3;6.0
37389;2493;Bola4;7.0
37390;2493;Bola5;9.0
37391;2493;Bola6;10.0
37392;2493;Bola7;11.0
37393;2493;Bola8;12.0
37394;2493;Bola9;14.0
37395;2494;Bola1;1.0
37396;2494;Bola10;13.0
37397;2494;Bola11;16.0
37398;2494;Bola12;18.0
37399;2494;Bola13;23.0
37400;2494;Bola14;24.0
37401;2494;Bola15;25.0
37402;2494;Bola2;2.0
37403;2494;Bola3;4.0
37404;2494;Bola4;5.0
37405;2494;Bola5;6.0
37406;2494;Bola6;8.0
37407;2494;Bola7;9.0
37408;2494;Bola8;10.0
37409;2494;Bola9;12.0
37410;2495;Bola1;3.0
37411;2495;Bola10;17.0
37412;2495;Bola11;18.0
37413;2495;Bola12;19.0
37414;2495;Bola13;21.0
37415;2495;Bola14;24.0
37416;2495;Bola15;25.0
37417;2495;Bola2;5.0
37418;2495;Bola3;9.0
37419;2495;Bola4;10.0
37420;2495;Bola5;12.0
37421;2495;Bola6;13.0
37422;2495;Bola7;14.0
37423;2495;Bola8;15.0
37424;2495;Bola9;16.0
37425;2496;Bola1;2.0
37426;2496;Bola10;18.0
37427;2496;Bola11;20.0
37428;2496;Bola12;22.0
37429;2496;Bola13;23.0
37430;2496;Bola14;24.0
37431;2496;Bola15;25.0
37432;2496;Bola2;3.0
37433;2496;Bola3;4.0
37434;2496;Bola4;8.0
37435;2496;Bola5;9.0
37436;2496;Bola6;10.0
37437;2496;Bola7;11.0
37438;2496;Bola8;13.0
37439;2496;Bola9;17.0
37440;2497;Bola1;2.0
37441;2497;Bola10;18.0
37442;2497;Bola11;19.0
37443;2497;Bola12;20.0
37444;2497;Bola13;22.0
37445;2497;Bola14;23.0
37446;2497;Bola15;25.0
37447;2497;Bola2;6.0
37448;2497;Bola3;7.0
37449;2497;Bola4;8.0
37450;2497;Bola5;9.0
37451;2497;Bola6;11.0
37452;2497;Bola7;12.0
37453;2497;Bola8;14.0
37454;2497;Bola9;15.0
37455;2498;Bola1;1.0
37456;2498;Bola10;17.0
37457;2498;Bola11;18.0
37458;2498;Bola12;19.0
37459;2498;Bola13;20.0
37460;2498;Bola14;22.0
37461;2498;Bola15;25.0
37462;2498;Bola2;2.0
37463;2498;Bola3;5.0
37464;2498;Bola4;6.0
37465;2498;Bola5;7.0
37466;2498;Bola6;8.0
37467;2498;Bola7;9.0
37468;2498;Bola8;11.0
37469;2498;Bola9;12.0
37470;2499;Bola1;2.0
37471;2499;Bola10;16.0
37472;2499;Bola11;17.0
37473;2499;Bola12;19.0
37474;2499;Bola13;20.0
37475;2499;Bola14;22.0
37476;2499;Bola15;23.0
37477;2499;Bola2;3.0
37478;2499;Bola3;4.0
37479;2499;Bola4;5.0
37480;2499;Bola5;7.0
37481;2499;Bola6;8.0
37482;2499;Bola7;11.0
37483;2499;Bola8;12.0
37484;2499;Bola9;14.0
37485;2500;Bola1;3.0
37486;2500;Bola10;15.0
37487;2500;Bola11;17.0
37488;2500;Bola12;18.0
37489;2500;Bola13;19.0
37490;2500;Bola14;21.0
37491;2500;Bola15;25.0
37492;2500;Bola2;4.0
37493;2500;Bola3;5.0
37494;2500;Bola4;6.0
37495;2500;Bola5;9.0
37496;2500;Bola6;11.0
37497;2500;Bola7;12.0
37498;2500;Bola8;13.0
37499;2500;Bola9;14.0
37500;2501;Bola1;1.0
37501;2501;Bola10;11.0
37502;2501;Bola11;19.0
37503;2501;Bola12;20.0
37504;2501;Bola13;22.0
37505;2501;Bola14;23.0
37506;2501;Bola15;25.0
37507;2501;Bola2;2.0
37508;2501;Bola3;3.0
37509;2501;Bola4;4.0
37510;2501;Bola5;5.0
37511;2501;Bola6;6.0
37512;2501;Bola7;7.0
37513;2501;Bola8;8.0
37514;2501;Bola9;9.0
37515;2502;Bola1;2.0
37516;2502;Bola10;18.0
37517;2502;Bola11;20.0
37518;2502;Bola12;21.0
37519;2502;Bola13;23.0
37520;2502;Bola14;24.0
37521;2502;Bola15;25.0
37522;2502;Bola2;3.0
37523;2502;Bola3;4.0
37524;2502;Bola4;5.0
37525;2502;Bola5;9.0
37526;2502;Bola6;11.0
37527;2502;Bola7;12.0
37528;2502;Bola8;13.0
37529;2502;Bola9;15.0
37530;2503;Bola1;1.0
37531;2503;Bola10;12.0
37532;2503;Bola11;13.0
37533;2503;Bola12;18.0
37534;2503;Bola13;19.0
37535;2503;Bola14;20.0
37536;2503;Bola15;22.0
37537;2503;Bola2;2.0
37538;2503;Bola3;3.0
37539;2503;Bola4;4.0
37540;2503;Bola5;6.0
37541;2503;Bola6;7.0
37542;2503;Bola7;9.0
37543;2503;Bola8;10.0
37544;2503;Bola9;11.0
37545;2504;Bola1;3.0
37546;2504;Bola10;17.0
37547;2504;Bola11;20.0
37548;2504;Bola12;21.0
37549;2504;Bola13;22.0
37550;2504;Bola14;23.0
37551;2504;Bola15;24.0
37552;2504;Bola2;5.0
37553;2504;Bola3;7.0
37554;2504;Bola4;8.0
37555;2504;Bola5;12.0
37556;2504;Bola6;13.0
37557;2504;Bola7;14.0
37558;2504;Bola8;15.0
37559;2504;Bola9;16.0
37560;2505;Bola1;1.0
37561;2505;Bola10;18.0
37562;2505;Bola11;19.0
37563;2505;Bola12;21.0
37564;2505;Bola13;23.0
37565;2505;Bola14;24.0
37566;2505;Bola15;25.0
37567;2505;Bola2;2.0
37568;2505;Bola3;3.0
37569;2505;Bola4;4.0
37570;2505;Bola5;6.0
37571;2505;Bola6;8.0
37572;2505;Bola7;9.0
37573;2505;Bola8;10.0
37574;2505;Bola9;17.0
37575;2506;Bola1;3.0
37576;2506;Bola10;16.0
37577;2506;Bola11;18.0
37578;2506;Bola12;19.0
37579;2506;Bola13;20.0
37580;2506;Bola14;22.0
37581;2506;Bola15;25.0
37582;2506;Bola2;4.0
37583;2506;Bola3;5.0
37584;2506;Bola4;8.0
37585;2506;Bola5;9.0
37586;2506;Bola6;10.0
37587;2506;Bola7;11.0
37588;2506;Bola8;14.0
37589;2506;Bola9;15.0
37590;2507;Bola1;3.0
37591;2507;Bola10;14.0
37592;2507;Bola11;15.0
37593;2507;Bola12;16.0
37594;2507;Bola13;19.0
37595;2507;Bola14;20.0
37596;2507;Bola15;25.0
37597;2507;Bola2;4.0
37598;2507;Bola3;5.0
37599;2507;Bola4;7.0
37600;2507;Bola5;8.0
37601;2507;Bola6;9.0
37602;2507;Bola7;10.0
37603;2507;Bola8;11.0
37604;2507;Bola9;13.0
37605;2508;Bola1;1.0
37606;2508;Bola10;15.0
37607;2508;Bola11;17.0
37608;2508;Bola12;18.0
37609;2508;Bola13;19.0
37610;2508;Bola14;20.0
37611;2508;Bola15;21.0
37612;2508;Bola2;2.0
37613;2508;Bola3;5.0
37614;2508;Bola4;6.0
37615;2508;Bola5;7.0
37616;2508;Bola6;10.0
37617;2508;Bola7;11.0
37618;2508;Bola8;12.0
37619;2508;Bola9;14.0
37620;2509;Bola1;2.0
37621;2509;Bola10;14.0
37622;2509;Bola11;19.0
37623;2509;Bola12;21.0
37624;2509;Bola13;22.0
37625;2509;Bola14;23.0
37626;2509;Bola15;25.0
37627;2509;Bola2;3.0
37628;2509;Bola3;4.0
37629;2509;Bola4;5.0
37630;2509;Bola5;9.0
37631;2509;Bola6;10.0
37632;2509;Bola7;11.0
37633;2509;Bola8;12.0
37634;2509;Bola9;13.0
37635;2510;Bola1;1.0
37636;2510;Bola10;19.0
37637;2510;Bola11;20.0
37638;2510;Bola12;22.0
37639;2510;Bola13;23.0
37640;2510;Bola14;24.0
37641;2510;Bola15;25.0
37642;2510;Bola2;2.0
37643;2510;Bola3;5.0
37644;2510;Bola4;7.0
37645;2510;Bola5;11.0
37646;2510;Bola6;13.0
37647;2510;Bola7;14.0
37648;2510;Bola8;16.0
37649;2510;Bola9;17.0
37650;2511;Bola1;1.0
37651;2511;Bola10;16.0
37652;2511;Bola11;18.0
37653;2511;Bola12;21.0
37654;2511;Bola13;23.0
37655;2511;Bola14;24.0
37656;2511;Bola15;25.0
37657;2511;Bola2;3.0
37658;2511;Bola3;4.0
37659;2511;Bola4;5.0
37660;2511;Bola5;6.0
37661;2511;Bola6;8.0
37662;2511;Bola7;9.0
37663;2511;Bola8;11.0
37664;2511;Bola9;15.0
37665;2512;Bola1;1.0
37666;2512;Bola10;16.0
37667;2512;Bola11;18.0
37668;2512;Bola12;19.0
37669;2512;Bola13;20.0
37670;2512;Bola14;21.0
37671;2512;Bola15;23.0
37672;2512;Bola2;2.0
37673;2512;Bola3;3.0
37674;2512;Bola4;7.0
37675;2512;Bola5;9.0
37676;2512;Bola6;10.0
37677;2512;Bola7;12.0
37678;2512;Bola8;14.0
37679;2512;Bola9;15.0
37680;2513;Bola1;2.0
37681;2513;Bola10;17.0
37682;2513;Bola11;19.0
37683;2513;Bola12;20.0
37684;2513;Bola13;21.0
37685;2513;Bola14;23.0
37686;2513;Bola15;24.0
37687;2513;Bola2;3.0
37688;2513;Bola3;4.0
37689;2513;Bola4;6.0
37690;2513;Bola5;7.0
37691;2513;Bola6;9.0
37692;2513;Bola7;11.0
37693;2513;Bola8;12.0
37694;2513;Bola9;16.0
37695;2514;Bola1;2.0
37696;2514;Bola10;15.0
37697;2514;Bola11;16.0
37698;2514;Bola12;18.0
37699;2514;Bola13;19.0
37700;2514;Bola14;21.0
37701;2514;Bola15;24.0
37702;2514;Bola2;3.0
37703;2514;Bola3;5.0
37704;2514;Bola4;6.0
37705;2514;Bola5;7.0
37706;2514;Bola6;8.0
37707;2514;Bola7;9.0
37708;2514;Bola8;12.0
37709;2514;Bola9;14.0
37710;2515;Bola1;4.0
37711;2515;Bola10;16.0
37712;2515;Bola11;19.0
37713;2515;Bola12;21.0
37714;2515;Bola13;22.0
37715;2515;Bola14;24.0
37716;2515;Bola15;25.0
37717;2515;Bola2;5.0
37718;2515;Bola3;7.0
37719;2515;Bola4;8.0
37720;2515;Bola5;9.0
37721;2515;Bola6;11.0
37722;2515;Bola7;12.0
37723;2515;Bola8;14.0
37724;2515;Bola9;15.0
37725;2516;Bola1;1.0
37726;2516;Bola10;15.0
37727;2516;Bola11;16.0
37728;2516;Bola12;17.0
37729;2516;Bola13;21.0
37730;2516;Bola14;22.0
37731;2516;Bola15;24.0
37732;2516;Bola2;2.0
37733;2516;Bola3;3.0
37734;2516;Bola4;5.0
37735;2516;Bola5;7.0
37736;2516;Bola6;8.0
